medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
2013001945,2013001942,CMT,1,N,1/1/2013 0:32,1/1/2013 0:40,3,497,4.2,-74.004898,40.707008,-73.977264,40.745419
2013008470,2013008466,CMT,1,N,1/1/2013 0:32,1/1/2013 0:44,2,723,2.5,-73.986397,40.718094,-74.005852,40.741188
2013003949,2013003946,CMT,1,N,1/1/2013 0:32,1/1/2013 0:51,1,1171,77.4,-73.972984,40.79052,-73.927383,40.874706
2013004937,2013004934,CMT,1,N,1/1/2013 0:32,1/1/2013 0:40,1,498,1.2,-73.999832,40.728325,-73.982857,40.723518
2013005335,2013005332,CMT,1,N,1/1/2013 0:32,1/1/2013 0:38,1,369,0.8,-73.986252,40.743374,-73.995865,40.746704
2013008471,2013008467,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,3,556,2.2,-73.971123,40.755604,-73.986771,40.730011
2013008472,2013008468,CMT,1,N,1/1/2013 0:32,1/1/2013 0:38,1,405,1,-73.993263,40.745609,-73.998665,40.740135
2013005631,2013005628,CMT,1,N,1/1/2013 0:32,1/1/2013 0:42,2,646,1.4,-73.97757,40.725983,-74.000778,40.736031
2013008473,2013008469,CMT,1,N,1/1/2013 0:32,1/1/2013 0:51,1,1153,5.7,-74.006371,40.739388,-73.964622,40.805008
2013008474,2013008470,CMT,1,N,1/1/2013 0:32,1/1/2013 0:34,1,141,0.5,-73.96373,40.765259,-73.963615,40.759518
2013003857,2013003854,CMT,1,N,1/1/2013 0:32,1/1/2013 0:40,3,522,1.4,-73.987976,40.745861,-73.986244,40.730579
2013005735,2013005732,CMT,1,N,1/1/2013 0:32,1/1/2013 0:56,2,1467,7.9,-73.989075,40.736481,-73.986572,40.732151
2013002672,2013002669,CMT,1,N,1/1/2013 0:32,1/1/2013 0:56,3,1434,4.7,-74.006363,40.717087,-73.952339,40.682331
2013001474,2013001471,CMT,1,N,1/1/2013 0:32,1/1/2013 0:37,1,318,1.7,-73.984856,40.736336,-73.967697,40.753742
2013001344,2013001341,CMT,1,N,1/1/2013 0:32,1/1/2013 0:46,4,832,3.1,-73.98455,40.748749,-73.983833,40.721611
2013000321,2013000321,CMT,1,N,1/1/2013 0:32,1/1/2013 0:46,2,849,4.4,0,0,0,0
2013000745,2013000742,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,1,541,2.1,-73.978447,40.748253,-73.980042,40.722427
2013001954,2013001951,CMT,1,N,1/1/2013 0:32,1/1/2013 0:54,2,1366,13,-73.971855,40.751503,-74.03022,40.624992
2013008475,2013008471,CMT,1,N,1/1/2013 0:32,1/1/2013 0:33,2,62,0.2,-73.976929,40.75132,-73.974899,40.748676
2013002281,2013002278,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,2,252,0.6,-73.971657,40.760361,-73.96315,40.757507
2013003225,2013003222,CMT,1,N,1/1/2013 0:32,1/1/2013 0:40,3,479,1.8,-73.952927,40.791874,-73.951569,40.773888
2013008476,2013008472,CMT,1,N,1/1/2013 0:32,1/1/2013 0:57,1,1537,4.5,-73.967964,40.801376,-73.970428,40.751125
2013001326,2013001323,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,1,574,1.4,-74.003616,40.732365,-73.983795,40.723843
2013005715,2013005712,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,3,556,2,-73.992729,40.743217,-73.985794,40.723202
2013000203,2013000203,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,1,265,0.8,-73.964165,40.792534,-73.969215,40.800217
2013005926,2013005922,CMT,1,N,1/1/2013 0:32,1/1/2013 0:37,4,321,1.6,-74.002251,40.71944,-74.016953,40.707718
2013000313,2013000313,CMT,1,N,1/1/2013 0:32,1/1/2013 0:40,1,502,2.2,-73.97731,40.742107,-74.001511,40.739342
2013003943,2013003940,CMT,1,N,1/1/2013 0:32,1/1/2013 0:38,4,363,1.9,-73.95372,40.771046,-73.979622,40.78376
2013003583,2013003579,CMT,1,N,1/1/2013 0:32,1/1/2013 0:34,1,116,0.6,-73.954926,40.769165,-73.948853,40.774109
2013007453,2013007449,CMT,1,N,1/1/2013 0:32,1/1/2013 0:49,1,1039,6,-74.002373,40.724869,-73.947441,40.771252
2013000724,2013000721,CMT,1,N,1/1/2013 0:32,1/1/2013 0:38,1,371,0.9,-73.994873,40.760475,-73.984612,40.764973
2013003034,2013003031,CMT,1,N,1/1/2013 0:32,1/1/2013 0:55,1,1365,2.1,-73.978165,40.752384,-73.99054,40.761684
2013004277,2013004274,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,1,246,0.7,-73.995239,40.739468,-74.003372,40.738205
2013001231,2013001228,CMT,1,N,1/1/2013 0:32,1/1/2013 0:38,1,376,0.9,-73.958641,40.772499,-73.962463,40.763241
2013002758,2013002755,CMT,1,N,1/1/2013 0:32,1/1/2013 0:47,4,909,3.8,-74.011635,40.70779,-73.979141,40.68552
2013005414,2013005411,CMT,1,N,1/1/2013 0:32,1/1/2013 0:35,1,190,1,-73.955177,40.788845,-73.961792,40.798771
2013008477,2013008473,CMT,1,N,1/1/2013 0:32,1/1/2013 1:00,4,1687,3,-73.977959,40.755386,-73.986984,40.722427
2013008478,2013008474,CMT,1,N,1/1/2013 0:32,1/1/2013 0:45,2,796,7.3,-73.782272,40.64455,-73.834991,40.716095
2013008479,2013008475,CMT,1,N,1/1/2013 0:32,1/1/2013 0:35,1,188,1.1,-73.959564,40.814205,-73.969612,40.800365
2013000722,2013000719,CMT,1,N,1/1/2013 0:32,1/1/2013 0:35,1,164,0.3,-73.978767,40.765011,-73.972542,40.762329
2013003585,2013003581,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,2,533,2.1,-73.967323,40.766689,-73.97126,40.745319
2013008480,2013008476,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,1,549,1.9,-73.987556,40.744507,-73.976807,40.72401
2013002714,2013002711,CMT,1,N,1/1/2013 0:32,1/1/2013 0:49,2,1003,3.8,-73.958778,40.800106,-73.974777,40.75832
2013003532,2013003528,CMT,1,Y,1/1/2013 0:32,1/1/2013 0:46,1,877,5.2,-73.925766,40.761375,-73.90564,40.721874
2013007629,2013007625,CMT,1,N,1/1/2013 0:32,1/1/2013 1:05,1,1981,6.9,-73.999245,40.749355,-73.954422,40.717018
2013000549,2013000547,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,1,568,2.4,-73.954086,40.781376,-73.983292,40.775589
2013008481,2013008477,CMT,1,N,1/1/2013 0:32,1/1/2013 0:40,1,490,1.4,-73.980408,40.742538,-73.992813,40.730385
2013008482,2013008478,CMT,1,N,1/1/2013 0:32,1/1/2013 0:52,1,1232,2.6,-73.991829,40.76461,-73.993958,40.741383
2013001633,2013001630,CMT,1,N,1/1/2013 0:32,1/1/2013 0:52,2,1211,4,-73.997948,40.754154,-73.988274,40.716373
2013006979,2013006975,CMT,1,N,1/1/2013 0:32,1/1/2013 0:51,1,1139,3.3,-73.986885,40.738976,-73.979103,40.776714
2013004684,2013004681,CMT,1,N,1/1/2013 0:32,1/1/2013 0:44,1,730,2.6,-73.970055,40.753033,-73.982903,40.722843
2013003077,2013003074,CMT,1,N,1/1/2013 0:32,1/1/2013 0:37,1,328,0.5,-73.985657,40.744896,-73.988747,40.738728
2013003948,2013003945,CMT,1,N,1/1/2013 0:32,1/1/2013 0:42,1,637,1.9,-73.979446,40.735264,-74.002243,40.73563
2013008483,2013008479,CMT,1,N,1/1/2013 0:32,1/1/2013 1:04,1,1907,18.8,-73.776726,40.645325,-73.981155,40.631107
2013007017,2013007013,CMT,1,N,1/1/2013 0:32,1/1/2013 0:35,1,197,0.6,-73.958786,40.768879,-73.957268,40.774414
2013003102,2013003099,CMT,1,N,1/1/2013 0:32,1/1/2013 0:42,1,600,2,-73.991211,40.74551,-73.978668,40.73098
2013000730,2013000727,CMT,1,N,1/1/2013 0:32,1/1/2013 0:45,1,777,2.7,-73.971352,40.79792,-73.956902,40.771648
2013001641,2013001638,CMT,1,N,1/1/2013 0:32,1/1/2013 0:39,1,401,1.3,-73.973778,40.757408,-73.960258,40.769581
2013008484,2013008480,CMT,1,N,1/1/2013 0:32,1/1/2013 0:40,4,483,1.3,-74.002373,40.71962,-74.010017,40.729836
2013000559,2013000557,CMT,1,N,1/1/2013 0:32,1/1/2013 0:46,3,833,2.2,-73.992729,40.743172,-73.986099,40.72266
2013001046,2013001043,CMT,1,N,1/1/2013 0:32,1/1/2013 0:44,4,733,2.7,-73.982735,40.739365,-73.958488,40.772949
2013005725,2013005722,CMT,1,N,1/1/2013 0:32,1/1/2013 0:44,2,725,2.7,-73.951302,40.774372,-73.97773,40.744858
2013002706,2013002703,CMT,1,N,1/1/2013 0:32,1/1/2013 0:39,1,407,2.3,-74.001961,40.709232,-73.979958,40.721439
2013005374,2013005371,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,1,519,1.1,-73.975044,40.750534,-73.986832,40.747681
2013007671,2013007667,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,1,227,1,-73.958557,40.772572,-73.944771,40.776718
2013004632,2013004629,CMT,1,N,1/1/2013 0:32,1/1/2013 0:52,1,1180,3.3,-73.9869,40.766487,-73.951897,40.7729
2013005296,2013005293,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,3,527,4.7,-74.015961,40.711327,-73.975868,40.735695
2013005328,2013005325,CMT,1,N,1/1/2013 0:32,1/1/2013 0:50,1,1111,5.7,-73.974419,40.788357,-73.929375,40.848648
2013003551,2013003547,CMT,1,N,1/1/2013 0:32,1/1/2013 0:39,1,453,2.4,-73.971008,40.761597,-73.947441,40.752522
2013005057,2013005054,CMT,1,N,1/1/2013 0:32,1/1/2013 0:45,1,782,2.8,-73.958885,40.718517,-73.979462,40.723557
2013008485,2013008481,CMT,1,N,1/1/2013 0:32,1/1/2013 0:45,1,800,1.1,-74.005302,40.737045,-73.993912,40.751591
2013004006,2013004003,CMT,1,N,1/1/2013 0:32,1/1/2013 1:04,1,1918,7.2,-73.939522,40.847378,-73.994713,40.761044
2013004976,2013004973,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,1,243,0.6,-73.971947,40.746319,-73.980103,40.74876
2013000363,2013000363,CMT,1,N,1/1/2013 0:32,1/1/2013 0:39,1,432,2.4,-73.954315,40.742962,-73.943314,40.769024
2013005030,2013005027,CMT,1,N,1/1/2013 0:32,1/1/2013 0:54,2,1309,4.8,-73.971001,40.753483,-73.972694,40.793728
2013000484,2013000482,CMT,1,N,1/1/2013 0:32,1/1/2013 0:42,1,614,2.7,-74.008881,40.71386,-74.00193,40.746784
2013005269,2013005266,CMT,1,N,1/1/2013 0:32,1/1/2013 0:56,2,1415,6.3,-73.995132,40.769581,-73.905525,40.770035
2013008486,2013008482,CMT,1,N,1/1/2013 0:32,1/1/2013 0:42,2,583,1.8,-74.005661,40.740498,-73.99987,40.72049
2013002812,2013002809,CMT,1,N,1/1/2013 0:32,1/1/2013 0:38,1,378,0.4,-74.00222,40.739681,-74.008308,40.738926
2013008487,2013008483,CMT,1,N,1/1/2013 0:32,1/1/2013 0:37,1,301,0.8,-73.967705,40.760387,-73.971519,40.753471
2013000694,2013000691,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,2,228,0.7,-73.986839,40.719597,-73.979668,40.727264
2013005692,2013005689,CMT,1,N,1/1/2013 0:32,1/1/2013 0:35,2,185,0.9,-73.953621,40.775406,-73.959618,40.763496
2013008488,2013008484,CMT,1,N,1/1/2013 0:32,1/1/2013 0:59,1,1591,5.1,-73.99147,40.751343,-73.93988,40.802872
2013007014,2013007010,CMT,1,N,1/1/2013 0:32,1/1/2013 0:40,1,453,2,-74.004684,40.72282,-74.000084,40.743221
2013003548,2013003544,CMT,1,N,1/1/2013 0:32,1/1/2013 1:26,1,3257,10.4,-73.918854,40.871296,-73.999924,40.761402
2013008489,2013008485,CMT,1,N,1/1/2013 0:32,1/1/2013 0:48,1,944,3.3,-73.993797,40.724659,-73.99881,40.754894
2013000074,2013000074,CMT,1,N,1/1/2013 0:32,1/1/2013 0:38,1,354,1,-74.009094,40.719185,-74.001083,40.730228
2013008490,2013008486,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,1,256,1.1,-74.005699,40.737617,-73.991447,40.743298
2013003847,2013003844,CMT,1,N,1/1/2013 0:32,1/1/2013 0:35,1,189,0.4,-73.962547,40.770523,-73.962303,40.774635
2013005929,2013005925,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,2,251,0.4,-73.995834,40.720665,-73.997643,40.724197
2013003606,2013003602,CMT,1,N,1/1/2013 0:32,1/1/2013 0:44,1,712,4,-74.00206,40.728107,-73.987679,40.710716
2013006790,2013006786,CMT,1,N,1/1/2013 0:32,1/1/2013 0:43,1,647,1.3,-74.00209,40.734673,-73.994156,40.721149
2013002348,2013002345,CMT,1,N,1/1/2013 0:32,1/1/2013 0:54,1,1333,7.2,-73.973297,40.785137,-73.990021,40.718407
2013005619,2013005616,CMT,1,N,1/1/2013 0:32,1/1/2013 0:47,1,924,2.7,-74.008995,40.710819,-73.991806,40.700783
2013000505,2013000503,CMT,1,N,1/1/2013 0:32,1/1/2013 0:42,3,598,2.1,-73.961121,40.682285,-73.980293,40.660568
2013004746,2013004743,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,2,266,1.2,0,0,0,0
2013003864,2013003861,CMT,1,N,1/1/2013 0:32,1/1/2013 0:56,1,1420,1.9,-73.980423,40.76564,-73.957993,40.768738
2013006730,2013006726,CMT,1,N,1/1/2013 0:32,1/1/2013 0:49,2,988,1.8,-73.985085,40.723564,-74.005821,40.740463
2013001891,2013001888,CMT,1,Y,1/1/2013 0:32,1/1/2013 0:35,1,189,0.7,-73.976196,40.791515,-73.978676,40.783241
2013003723,2013003719,CMT,1,N,1/1/2013 0:32,1/1/2013 0:39,2,418,1.4,-73.971825,40.794479,-73.954498,40.784161
2013000477,2013000475,CMT,1,N,1/1/2013 0:32,1/1/2013 0:53,3,1235,5.3,-74.003319,40.727562,-73.974258,40.783005
2013001959,2013001956,CMT,1,N,1/1/2013 0:32,1/1/2013 0:35,3,157,0.8,-73.976608,40.785637,-73.96785,40.792404
2013003597,2013003593,CMT,1,N,1/1/2013 0:32,1/1/2013 0:56,1,1463,7,-73.964645,40.80732,-74.000366,40.728737
2013008491,2013008487,CMT,1,N,1/1/2013 0:32,1/1/2013 0:46,4,844,2.6,-73.986656,40.745567,-73.960426,40.769905
2013008492,2013008488,CMT,1,N,1/1/2013 0:32,1/1/2013 0:37,4,269,0.9,-73.99054,40.740387,-73.984886,40.74519
2013005429,2013005426,CMT,1,N,1/1/2013 0:32,1/1/2013 0:51,1,1116,3.2,-73.988129,40.73201,-73.965172,40.765049
2013008493,2013008489,CMT,2,N,1/1/2013 0:32,1/1/2013 1:00,1,1666,19.1,-73.78167,40.644798,-74.004433,40.729767
2013008494,2013008490,CMT,1,N,1/1/2013 0:32,1/1/2013 0:47,2,886,3.9,-73.978348,40.753193,-73.940483,40.797241
2013003834,2013003831,CMT,1,N,1/1/2013 0:32,1/1/2013 0:40,2,482,1.6,-73.958229,40.800999,-73.94178,40.812683
2013006522,2013006518,CMT,1,N,1/1/2013 0:32,1/1/2013 0:39,1,426,2.1,-74.00808,40.746761,-74.009354,40.719337
2013001650,2013001647,CMT,1,N,1/1/2013 0:32,1/1/2013 0:42,1,584,1.6,-73.989067,40.74408,-74.00946,40.733959
2013008495,2013008491,CMT,1,N,1/1/2013 0:32,1/1/2013 0:54,2,1299,4.3,-73.956795,40.786461,-73.986435,40.768188
2013003516,2013003512,CMT,1,N,1/1/2013 0:32,1/1/2013 0:45,2,766,2.6,-73.97068,40.758808,-73.990227,40.727402
2013008496,2013008492,CMT,1,N,1/1/2013 0:32,1/1/2013 0:39,1,390,1.2,-73.99501,40.74522,-73.983307,40.734814
2013005395,2013005392,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,1,513,1.4,-73.980354,40.782242,-73.961067,40.775154
2013002663,2013002660,CMT,1,N,1/1/2013 0:32,1/1/2013 0:45,3,764,2.8,-73.978714,40.743477,-73.959862,40.776554
2013005012,2013005009,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,2,510,0.8,-73.988197,40.748074,-73.9776,40.75219
2013004921,2013004918,CMT,1,N,1/1/2013 0:32,1/1/2013 0:35,1,193,0.6,-73.984856,40.736385,-73.978951,40.744907
2013007064,2013007060,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,1,262,0.5,-73.951584,40.77792,-73.943787,40.776669
2013001702,2013001699,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,1,520,1,-73.989082,40.74435,-73.978271,40.751301
2013008497,2013008493,CMT,1,N,1/1/2013 0:32,1/1/2013 0:40,1,496,1.7,-73.992455,40.748646,-73.999123,40.727985
2013007088,2013007084,CMT,1,Y,1/1/2013 0:32,1/1/2013 0:35,2,164,0.6,-73.979248,40.736027,-73.974739,40.729939
2013008498,2013008494,CMT,1,N,1/1/2013 0:32,1/1/2013 0:38,4,363,1.5,-73.968422,40.759102,-73.961327,40.776844
2013008499,2013008495,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,1,517,0.6,-73.984322,40.744381,-73.992126,40.749252
2013006042,2013006038,CMT,1,N,1/1/2013 0:32,1/1/2013 1:02,1,1802,6.7,-73.977692,40.789017,-73.993988,40.732662
2013008500,2013008496,CMT,1,N,1/1/2013 0:32,1/1/2013 0:43,5,681,1.9,-73.971947,40.762932,-73.978783,40.74115
2013008501,2013008497,CMT,1,N,1/1/2013 0:32,1/1/2013 0:52,1,1213,4.4,-73.991707,40.738499,-73.946739,40.78241
2013000330,2013000330,CMT,1,N,1/1/2013 0:32,1/1/2013 0:43,1,637,2.9,-73.955269,40.788704,-73.982262,40.769531
2013003566,2013003562,CMT,1,N,1/1/2013 0:32,1/1/2013 1:23,1,3079,9,-73.981583,40.783768,-73.993317,40.68222
2013005671,2013005668,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,1,513,0.9,-73.982178,40.751148,-73.997284,40.756294
2013008502,2013008498,CMT,1,N,1/1/2013 0:32,1/1/2013 0:46,1,825,2,-74.004272,40.74218,-73.977837,40.725979
2013005039,2013005036,CMT,1,N,1/1/2013 0:32,1/1/2013 1:13,1,2425,4.4,-73.988739,40.771717,-73.995827,40.730766
2013008503,2013008499,CMT,1,N,1/1/2013 0:32,1/1/2013 0:37,1,280,1.3,-73.957214,40.780491,-73.967178,40.763565
2013008504,2013008500,CMT,1,N,1/1/2013 0:32,1/1/2013 0:56,1,1452,5.2,-73.97876,40.750443,-73.976173,40.686954
2013004339,2013004336,CMT,1,N,1/1/2013 0:32,1/1/2013 0:46,1,850,2.2,-73.970329,40.761501,-73.976967,40.747578
2013008505,2013008501,CMT,1,N,1/1/2013 0:32,1/1/2013 0:46,1,837,2.3,-73.98671,40.745476,-73.962372,40.764771
2013003983,2013003980,CMT,1,N,1/1/2013 0:32,1/1/2013 0:39,3,393,1.2,-74.007698,40.742962,-73.991051,40.74511
2013005405,2013005402,CMT,1,N,1/1/2013 0:32,1/1/2013 0:33,1,38,0,-73.912086,40.745892,-73.912086,40.745895
2013003121,2013003118,CMT,1,N,1/1/2013 0:32,1/1/2013 0:40,1,442,2.1,-73.967834,40.756042,-73.988533,40.731541
2013001006,2013001003,CMT,1,N,1/1/2013 0:32,1/1/2013 0:40,1,470,1.7,-73.97805,40.78371,-73.988892,40.768539
2013001691,2013001688,CMT,1,N,1/1/2013 0:32,1/1/2013 0:39,1,434,1.8,-73.949623,40.780968,-73.963394,40.758587
2013006525,2013006521,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,1,237,0.6,-74.001251,40.751411,-73.994644,40.755936
2013006805,2013006801,CMT,1,N,1/1/2013 0:32,1/1/2013 0:42,2,594,0.9,-73.97805,40.752476,-73.967918,40.756512
2013008506,2013008502,CMT,1,N,1/1/2013 0:32,1/1/2013 0:52,1,1188,5.3,-73.978149,40.752827,-73.903816,40.75132
2013002300,2013002297,CMT,1,N,1/1/2013 0:32,1/1/2013 0:42,1,579,2.3,-73.953064,40.786091,-73.967972,40.757813
2013007256,2013007252,CMT,1,N,1/1/2013 0:32,1/1/2013 0:37,1,318,1.3,-73.963951,40.773693,-73.946381,40.777351
2013006014,2013006010,CMT,1,N,1/1/2013 0:32,1/1/2013 0:35,1,192,0.5,-73.98246,40.739742,-73.978622,40.746834
2013004652,2013004649,CMT,1,N,1/1/2013 0:32,1/1/2013 0:46,1,822,3.7,-73.976204,40.758984,-73.93988,40.794235
2013005624,2013005621,CMT,1,N,1/1/2013 0:32,1/1/2013 0:42,1,580,1.4,0,0,0,0
2013008507,2013008503,CMT,1,N,1/1/2013 0:32,1/1/2013 0:43,2,678,2.8,-73.950821,40.779072,-73.976837,40.743542
2013003172,2013003169,CMT,1,N,1/1/2013 0:32,1/1/2013 0:43,1,627,2.7,-73.966469,40.794537,-73.961029,40.766579
2013004594,2013004591,CMT,1,N,1/1/2013 0:32,1/1/2013 0:48,2,952,4.5,-73.957314,40.675282,-73.999634,40.714592
2013003440,2013003436,CMT,1,N,1/1/2013 0:32,1/1/2013 0:38,1,325,0.5,-74.010178,40.719254,-74.004372,40.71619
2013006000,2013005996,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,1,534,1.4,-73.944565,40.79472,-73.967239,40.804516
2013002431,2013002428,CMT,1,N,1/1/2013 0:32,1/1/2013 0:44,1,702,6.5,-74.012207,40.704132,-73.954376,40.768009
2013008508,2013008504,CMT,1,N,1/1/2013 0:32,1/1/2013 0:40,1,490,0.8,-73.972115,40.760033,-73.979607,40.749813
2013002781,2013002778,CMT,1,N,1/1/2013 0:32,1/1/2013 0:42,1,615,3,-73.967491,40.803715,-73.944786,40.834442
2013002318,2013002315,CMT,1,N,1/1/2013 0:32,1/1/2013 0:49,1,987,5.6,-73.902802,40.816792,-73.907082,40.860378
2013005025,2013005022,CMT,1,N,1/1/2013 0:32,1/1/2013 0:42,2,595,1.9,-73.963905,40.77681,-73.977776,40.753494
2013006240,2013006236,CMT,1,N,1/1/2013 0:32,1/1/2013 0:39,4,419,1.3,-73.993233,40.752922,-74.007629,40.740791
2013003577,2013003573,CMT,1,N,1/1/2013 0:32,1/1/2013 0:50,1,1078,9.7,-73.946953,40.776356,-73.973259,40.678104
2013006215,2013006211,CMT,1,N,1/1/2013 0:32,1/1/2013 1:11,4,2350,12.4,-73.980522,40.770042,-73.874313,40.737232
2013000314,2013000314,CMT,1,N,1/1/2013 0:32,1/1/2013 1:02,4,1781,6.6,-74.000046,40.730431,-73.951942,40.665447
2013002680,2013002677,CMT,1,N,1/1/2013 0:32,1/1/2013 0:33,1,51,0.3,-73.952095,40.784351,-73.955612,40.779644
2013008509,2013008505,CMT,1,N,1/1/2013 0:32,1/1/2013 0:59,1,1585,7.2,-73.988106,40.722851,-73.946297,40.808937
2013001669,2013001666,CMT,1,N,1/1/2013 0:32,1/1/2013 0:53,4,1247,3.5,-73.974182,40.764156,-73.989021,40.722507
2013007245,2013007241,CMT,1,N,1/1/2013 0:32,1/1/2013 0:44,1,709,3.1,-73.950447,40.779678,-73.965858,40.807137
2013002408,2013002405,CMT,1,N,1/1/2013 0:32,1/1/2013 0:37,2,284,0.7,-74.000359,40.72879,-74.006508,40.733135
2013005586,2013005583,CMT,1,N,1/1/2013 0:32,1/1/2013 0:51,2,1120,2.8,-73.997597,40.741615,-73.984055,40.767181
2013008510,2013008506,CMT,1,N,1/1/2013 0:32,1/1/2013 0:43,2,647,2.6,-73.964233,40.797287,-73.952438,40.82201
2013003147,2013003144,CMT,1,N,1/1/2013 0:32,1/1/2013 0:43,1,616,1.9,-73.981056,40.744602,-73.99279,40.720398
2013008511,2013008507,CMT,1,N,1/1/2013 0:32,1/1/2013 0:35,2,148,0.6,-73.979126,40.740292,-73.9851,40.732235
2013008512,2013008508,CMT,1,N,1/1/2013 0:32,1/1/2013 0:39,1,382,0.6,-73.983559,40.756298,-73.977669,40.763962
2013006494,2013006490,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,1,213,0.9,-73.954384,40.7733,-73.948685,40.782455
2013007032,2013007028,CMT,1,N,1/1/2013 0:32,1/1/2013 0:54,2,1283,4.1,-74.005745,40.740208,-73.993187,40.698914
2013000741,2013000738,CMT,1,N,1/1/2013 0:32,1/1/2013 0:42,2,583,2.9,-73.972923,40.785366,-73.939407,40.805168
2013000918,2013000915,CMT,1,Y,1/1/2013 0:32,1/1/2013 0:48,1,940,8.2,-73.965675,40.758709,-73.85006,40.729469
2013004980,2013004977,CMT,1,N,1/1/2013 0:32,1/1/2013 1:01,1,1738,7.3,-73.973106,40.785362,-73.893745,40.770409
2013007187,2013007183,CMT,1,N,1/1/2013 0:32,1/1/2013 0:46,1,842,3.2,-73.95845,40.781597,-73.981361,40.743767
2013006823,2013006819,CMT,1,N,1/1/2013 0:32,1/1/2013 0:47,1,879,2.2,-73.979874,40.743324,-74.008118,40.741199
2013005274,2013005271,CMT,1,N,1/1/2013 0:32,1/1/2013 0:44,1,725,2.4,-73.953751,40.775017,-73.953522,40.775322
2013008513,2013008509,CMT,1,N,1/1/2013 0:32,1/1/2013 0:51,1,1148,5,-73.985901,40.768757,-74.012451,40.716919
2013003204,2013003201,CMT,1,N,1/1/2013 0:32,1/1/2013 0:50,1,1051,3.8,-73.991989,40.745895,-74.013741,40.708797
2013003925,2013003922,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,1,197,0.9,-73.92411,40.744026,-73.933929,40.735916
2013003875,2013003872,CMT,1,N,1/1/2013 0:32,1/1/2013 0:39,3,405,1.3,-73.953308,40.785198,-73.950386,40.771561
2013002373,2013002370,CMT,1,N,1/1/2013 0:32,1/1/2013 0:43,1,664,0.8,-73.958282,40.675453,-73.965164,40.684727
2013008514,2013008510,CMT,1,N,1/1/2013 0:32,1/1/2013 0:56,1,1428,13.8,-73.776726,40.645416,-73.945717,40.622074
2013006302,2013006298,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,1,224,0.8,-73.964722,40.772537,-73.957314,40.782978
2013008515,2013008511,CMT,1,N,1/1/2013 0:32,1/1/2013 0:43,1,609,2.8,-73.978546,40.745213,-73.950958,40.779274
2013005625,2013005622,CMT,1,N,1/1/2013 0:32,1/1/2013 1:12,1,263,2.2,-73.988823,40.777073,-73.967651,40.806404
2013008516,2013008512,CMT,2,N,1/1/2013 0:32,1/1/2013 1:04,1,1883,19.9,-73.782089,40.644726,-73.966766,40.78899
2013005975,2013005971,CMT,1,N,1/1/2013 0:32,1/1/2013 0:36,1,190,0.4,-73.942482,40.78627,-73.949883,40.787361
2013006528,2013006524,CMT,1,N,1/1/2013 0:32,1/1/2013 0:51,1,1094,6.7,-73.953712,40.779579,-74.000603,40.728752
2013000512,2013000510,CMT,1,N,1/1/2013 0:32,1/1/2013 0:40,1,463,1.8,-73.94622,40.777657,-73.965706,40.762791
2013003882,2013003879,CMT,1,N,1/1/2013 0:32,1/1/2013 0:48,1,912,2.7,-73.99408,40.75127,-73.989265,40.726543
2013001619,2013001616,CMT,1,N,1/1/2013 0:32,1/1/2013 0:39,2,405,1.2,-73.968277,40.755592,-73.978729,40.744789
2013006875,2013006871,CMT,1,N,1/1/2013 0:32,1/1/2013 0:41,1,493,1.3,0,0,0,0
2013000337,2013000337,CMT,1,N,1/1/2013 0:32,1/1/2013 0:47,1,870,4.5,-73.988815,40.745247,-74.006897,40.705276
2013005351,2013005348,CMT,1,Y,1/1/2013 0:32,1/1/2013 0:43,1,618,1.7,-73.981094,40.73782,-73.991257,40.750294
