eventdate,deviceid,driverid,class
2015-07-05T00:00:00,testdevice,5,1
2015-07-05T00:00:00,testdevice,6,9
2015-07-05T00:00:00,testdevice,7,1
2015-07-05T00:00:00,testdevice,8,1
2015-07-05T00:00:00,testdevice,9,9
2015-07-05T00:00:00,testdevice,10,1
2015-07-06T00:00:00,testdevice,1,7
2015-07-06T00:00:00,testdevice,2,2
2015-07-06T00:00:00,testdevice,3,3
2015-07-06T00:00:00,testdevice,4,7
2015-07-06T00:00:00,testdevice,5,1
2015-07-06T00:00:00,testdevice,6,9
2015-07-06T00:00:00,testdevice,7,1
2015-07-06T00:00:00,testdevice,8,1
2015-07-06T00:00:00,testdevice,9,9
2015-07-06T00:00:00,testdevice,10,1
2015-07-07T00:00:00,testdevice,1,7
2015-07-07T00:00:00,testdevice,2,2
2015-07-07T00:00:00,testdevice,3,3
2015-07-07T00:00:00,testdevice,4,7
2015-07-07T00:00:00,testdevice,5,1
2015-07-07T00:00:00,testdevice,6,9
2015-07-07T00:00:00,testdevice,7,1
2015-07-07T00:00:00,testdevice,8,1
2015-07-07T00:00:00,testdevice,9,9
2015-07-07T00:00:00,testdevice,10,1
2015-07-08T00:00:00,testdevice,1,7
2015-07-08T00:00:00,testdevice,2,2
2015-07-08T00:00:00,testdevice,3,3
2015-07-08T00:00:00,testdevice,4,7
2015-07-08T00:00:00,testdevice,5,1
2015-07-08T00:00:00,testdevice,6,9
2015-07-08T00:00:00,testdevice,7,1
2015-07-08T00:00:00,testdevice,8,1
2015-07-08T00:00:00,testdevice,9,9
2015-07-08T00:00:00,testdevice,10,1
2015-07-09T00:00:00,testdevice,1,7
2015-07-09T00:00:00,testdevice,2,2
2015-07-09T00:00:00,testdevice,3,3
2015-07-09T00:00:00,testdevice,4,7
2015-07-09T00:00:00,testdevice,5,1
2015-07-09T00:00:00,testdevice,6,9
2015-07-09T00:00:00,testdevice,7,1
2015-07-09T00:00:00,testdevice,8,1
2015-07-09T00:00:00,testdevice,9,9
2015-07-09T00:00:00,testdevice,10,1
2015-07-10T00:00:00,testdevice,1,7
2015-07-10T00:00:00,testdevice,2,2
2015-07-10T00:00:00,testdevice,3,3
2015-07-10T00:00:00,testdevice,4,7
2015-07-10T00:00:00,testdevice,5,1
2015-07-10T00:00:00,testdevice,6,9
2015-07-10T00:00:00,testdevice,7,1
2015-07-10T00:00:00,testdevice,8,1
2015-07-10T00:00:00,testdevice,9,9
2015-07-10T00:00:00,testdevice,10,1
2015-07-11T00:00:00,testdevice,1,7
2015-07-11T00:00:00,testdevice,2,2
2015-07-11T00:00:00,testdevice,3,3
2015-07-11T00:00:00,testdevice,4,7
2015-07-11T00:00:00,testdevice,5,1
2015-07-11T00:00:00,testdevice,6,9
2015-07-11T00:00:00,testdevice,7,1
2015-07-11T00:00:00,testdevice,8,1
2015-07-11T00:00:00,testdevice,9,9
2015-07-11T00:00:00,testdevice,10,1
2015-07-12T00:00:00,testdevice,1,7
2015-07-12T00:00:00,testdevice,2,2
2015-07-12T00:00:00,testdevice,3,3
2015-07-12T00:00:00,testdevice,4,7
2015-07-12T00:00:00,testdevice,5,1
2015-07-12T00:00:00,testdevice,6,9
2015-07-12T00:00:00,testdevice,7,1
2015-07-12T00:00:00,testdevice,8,1
2015-07-12T00:00:00,testdevice,9,9
2015-07-12T00:00:00,testdevice,10,1
2015-07-13T00:00:00,testdevice,1,7
2015-07-13T00:00:00,testdevice,2,2
2015-07-13T00:00:00,testdevice,3,3
2015-07-13T00:00:00,testdevice,4,7
2015-07-13T00:00:00,testdevice,5,1
2015-07-13T00:00:00,testdevice,6,9
2015-07-13T00:00:00,testdevice,7,1
2015-07-13T00:00:00,testdevice,8,1
2015-07-13T00:00:00,testdevice,9,9
2015-07-13T00:00:00,testdevice,10,1
2015-07-14T00:00:00,testdevice,1,7
2015-07-14T00:00:00,testdevice,2,2
2015-07-14T00:00:00,testdevice,3,3
2015-07-14T00:00:00,testdevice,4,7
2015-07-14T00:00:00,testdevice,5,1
2015-07-14T00:00:00,testdevice,6,9
2015-07-14T00:00:00,testdevice,7,1
2015-07-14T00:00:00,testdevice,8,1
2015-07-14T00:00:00,testdevice,9,9
2015-07-14T00:00:00,testdevice,10,1
2015-07-15T00:00:00,testdevice,1,7
2015-07-15T00:00:00,testdevice,2,2
2015-07-15T00:00:00,testdevice,3,3
2015-07-15T00:00:00,testdevice,4,7
2015-07-15T00:00:00,testdevice,5,1
2015-07-15T00:00:00,testdevice,6,9
2015-07-15T00:00:00,testdevice,7,1
2015-07-15T00:00:00,testdevice,8,1
2015-07-15T00:00:00,testdevice,9,9
2015-07-15T00:00:00,testdevice,10,1
2015-07-16T00:00:00,testdevice,1,7
2015-07-16T00:00:00,testdevice,2,2
2015-07-16T00:00:00,testdevice,3,3
2015-07-16T00:00:00,testdevice,4,7
2015-07-16T00:00:00,testdevice,5,1
2015-07-16T00:00:00,testdevice,6,9
2015-07-16T00:00:00,testdevice,7,1
2015-07-16T00:00:00,testdevice,8,1
2015-07-16T00:00:00,testdevice,9,9
2015-07-16T00:00:00,testdevice,10,1
2015-07-17T00:00:00,testdevice,1,7
2015-07-17T00:00:00,testdevice,2,2
2015-07-17T00:00:00,testdevice,3,3
2015-07-17T00:00:00,testdevice,4,7
2015-07-17T00:00:00,testdevice,5,1
2015-07-17T00:00:00,testdevice,6,9
2015-07-17T00:00:00,testdevice,7,1
2015-07-17T00:00:00,testdevice,8,1
2015-07-17T00:00:00,testdevice,9,9
2015-07-17T00:00:00,testdevice,10,1
2015-07-18T00:00:00,testdevice,1,7
2015-07-18T00:00:00,testdevice,2,2
2015-07-18T00:00:00,testdevice,3,3
2015-07-18T00:00:00,testdevice,4,7
2015-07-18T00:00:00,testdevice,5,1
2015-07-18T00:00:00,testdevice,6,9
2015-07-18T00:00:00,testdevice,7,1
2015-07-18T00:00:00,testdevice,8,1
2015-07-18T00:00:00,testdevice,9,9
2015-07-18T00:00:00,testdevice,10,1
2015-07-19T00:00:00,testdevice,1,7
2015-07-19T00:00:00,testdevice,2,2
2015-07-19T00:00:00,testdevice,3,3
2015-07-19T00:00:00,testdevice,4,7
2015-07-19T00:00:00,testdevice,5,1
2015-07-19T00:00:00,testdevice,6,9
2015-07-19T00:00:00,testdevice,7,1
2015-07-19T00:00:00,testdevice,8,1
2015-07-19T00:00:00,testdevice,9,9
2015-07-19T00:00:00,testdevice,10,1
2015-07-20T00:00:00,testdevice,1,7
2015-07-20T00:00:00,testdevice,2,2
2015-07-20T00:00:00,testdevice,3,3
2015-07-20T00:00:00,testdevice,4,7
2015-07-20T00:00:00,testdevice,5,1
2015-07-20T00:00:00,testdevice,6,9
2015-07-20T00:00:00,testdevice,7,1
2015-07-20T00:00:00,testdevice,8,1
2015-07-20T00:00:00,testdevice,9,9
2015-07-20T00:00:00,testdevice,10,1
2015-07-21T00:00:00,testdevice,1,7
2015-07-21T00:00:00,testdevice,2,2
2015-07-21T00:00:00,testdevice,3,3
2015-07-21T00:00:00,testdevice,4,7
2015-07-21T00:00:00,testdevice,5,1
2015-07-21T00:00:00,testdevice,6,9
2015-07-21T00:00:00,testdevice,7,1
2015-07-21T00:00:00,testdevice,8,1
2015-07-21T00:00:00,testdevice,9,9
2015-07-21T00:00:00,testdevice,10,1
2015-07-22T00:00:00,testdevice,1,7
2015-07-22T00:00:00,testdevice,2,2
2015-07-22T00:00:00,testdevice,3,3
2015-07-22T00:00:00,testdevice,4,7
2015-07-22T00:00:00,testdevice,5,1
2015-07-22T00:00:00,testdevice,6,9
2015-07-22T00:00:00,testdevice,7,1
2015-07-22T00:00:00,testdevice,8,1
2015-07-22T00:00:00,testdevice,9,9
2015-07-22T00:00:00,testdevice,10,1
2015-07-23T00:00:00,testdevice,1,7
2015-07-23T00:00:00,testdevice,2,2
2015-07-23T00:00:00,testdevice,3,3
2015-07-23T00:00:00,testdevice,4,7
2015-07-23T00:00:00,testdevice,5,1
2015-07-23T00:00:00,testdevice,6,9
2015-07-23T00:00:00,testdevice,7,1
2015-07-23T00:00:00,testdevice,8,1
2015-07-23T00:00:00,testdevice,9,9
2015-07-23T00:00:00,testdevice,10,1
2015-07-24T00:00:00,testdevice,1,7
2015-07-24T00:00:00,testdevice,2,2
2015-07-24T00:00:00,testdevice,3,3
2015-07-24T00:00:00,testdevice,4,7
2015-07-24T00:00:00,testdevice,5,1
2015-07-24T00:00:00,testdevice,6,9
2015-07-24T00:00:00,testdevice,7,1
2015-07-24T00:00:00,testdevice,8,1
2015-07-24T00:00:00,testdevice,9,9
2015-07-24T00:00:00,testdevice,10,1
2015-07-25T00:00:00,testdevice,1,7
2015-07-25T00:00:00,testdevice,2,2
2015-07-25T00:00:00,testdevice,3,3
2015-07-25T00:00:00,testdevice,4,7
2015-07-25T00:00:00,testdevice,5,1
2015-07-25T00:00:00,testdevice,6,9
2015-07-25T00:00:00,testdevice,7,1
2015-07-25T00:00:00,testdevice,8,1
2015-07-25T00:00:00,testdevice,9,9
2015-07-25T00:00:00,testdevice,10,1
2015-07-26T00:00:00,testdevice,1,7
2015-07-26T00:00:00,testdevice,2,2
2015-07-26T00:00:00,testdevice,3,3
2015-07-26T00:00:00,testdevice,4,7
2015-07-26T00:00:00,testdevice,5,1
2015-07-26T00:00:00,testdevice,6,9
2015-07-26T00:00:00,testdevice,7,1
2015-07-26T00:00:00,testdevice,8,1
2015-07-26T00:00:00,testdevice,9,9
2015-07-26T00:00:00,testdevice,10,1
2015-07-27T00:00:00,testdevice,1,7
2015-07-27T00:00:00,testdevice,2,2
2015-07-27T00:00:00,testdevice,3,3
2015-07-27T00:00:00,testdevice,4,7
2015-07-27T00:00:00,testdevice,5,1
2015-07-27T00:00:00,testdevice,6,9
2015-07-27T00:00:00,testdevice,7,1
2015-07-27T00:00:00,testdevice,8,1
2015-07-27T00:00:00,testdevice,9,9
2015-07-27T00:00:00,testdevice,10,1
2015-07-28T00:00:00,testdevice,1,7
2015-07-28T00:00:00,testdevice,2,2
2015-07-28T00:00:00,testdevice,3,3
2015-07-28T00:00:00,testdevice,4,7
2015-07-28T00:00:00,testdevice,5,1
2015-07-28T00:00:00,testdevice,6,9
2015-07-28T00:00:00,testdevice,7,1
2015-07-28T00:00:00,testdevice,8,1
2015-07-28T00:00:00,testdevice,9,9
2015-07-28T00:00:00,testdevice,10,1
2015-07-29T00:00:00,testdevice,1,7
2015-07-29T00:00:00,testdevice,2,2
2015-07-29T00:00:00,testdevice,3,3
2015-07-29T00:00:00,testdevice,4,7
2015-07-29T00:00:00,testdevice,5,1
2015-07-29T00:00:00,testdevice,6,9
2015-07-29T00:00:00,testdevice,7,1
2015-07-29T00:00:00,testdevice,8,1
2015-07-29T00:00:00,testdevice,9,9
2015-07-29T00:00:00,testdevice,10,1
2015-07-30T00:00:00,testdevice,1,7
2015-07-30T00:00:00,testdevice,2,2
2015-07-30T00:00:00,testdevice,3,3
2015-07-30T00:00:00,testdevice,4,7
2015-07-30T00:00:00,testdevice,5,1
2015-07-30T00:00:00,testdevice,6,9
2015-07-30T00:00:00,testdevice,7,1
2015-07-30T00:00:00,testdevice,8,1
2015-07-30T00:00:00,testdevice,9,9
2015-07-30T00:00:00,testdevice,10,1
2015-07-31T00:00:00,testdevice,1,7
2015-07-31T00:00:00,testdevice,2,2
2015-07-31T00:00:00,testdevice,3,3
2015-07-31T00:00:00,testdevice,4,7
2015-07-31T00:00:00,testdevice,5,1
2015-07-31T00:00:00,testdevice,6,9
2015-07-31T00:00:00,testdevice,7,1
2015-07-31T00:00:00,testdevice,8,1
2015-07-31T00:00:00,testdevice,9,9
2015-07-31T00:00:00,testdevice,10,1
2015-08-01T00:00:00,testdevice,1,7
2015-08-01T00:00:00,testdevice,2,2
2015-08-01T00:00:00,testdevice,3,3
2015-08-01T00:00:00,testdevice,4,7
2015-08-01T00:00:00,testdevice,5,1
2015-08-01T00:00:00,testdevice,6,9
2015-08-01T00:00:00,testdevice,7,1
2015-08-01T00:00:00,testdevice,8,1
2015-08-01T00:00:00,testdevice,9,9
2015-08-01T00:00:00,testdevice,10,1
2015-08-02T00:00:00,testdevice,1,7
2015-08-02T00:00:00,testdevice,2,2
2015-08-02T00:00:00,testdevice,3,3
2015-08-02T00:00:00,testdevice,4,7
2015-08-02T00:00:00,testdevice,5,1
2015-08-02T00:00:00,testdevice,6,9
2015-08-02T00:00:00,testdevice,7,1
2015-08-02T00:00:00,testdevice,8,1
2015-08-02T00:00:00,testdevice,9,9
2015-08-02T00:00:00,testdevice,10,1
2015-08-03T00:00:00,testdevice,1,7
2015-08-03T00:00:00,testdevice,2,2
2015-08-03T00:00:00,testdevice,3,3
2015-08-03T00:00:00,testdevice,4,7
2015-08-03T00:00:00,testdevice,5,1
2015-08-03T00:00:00,testdevice,6,9
2015-08-03T00:00:00,testdevice,7,1
2015-08-03T00:00:00,testdevice,8,1
2015-08-03T00:00:00,testdevice,9,9
2015-08-03T00:00:00,testdevice,10,1
2015-08-04T00:00:00,testdevice,1,7
2015-08-04T00:00:00,testdevice,2,2
2015-08-04T00:00:00,testdevice,3,3
2015-08-04T00:00:00,testdevice,4,7
2015-08-04T00:00:00,testdevice,5,1
2015-08-04T00:00:00,testdevice,6,9
2015-08-04T00:00:00,testdevice,7,1
2015-08-04T00:00:00,testdevice,8,1
2015-08-04T00:00:00,testdevice,9,9
2015-08-04T00:00:00,testdevice,10,1
2015-08-05T00:00:00,testdevice,1,7
2015-08-05T00:00:00,testdevice,2,2
2015-08-05T00:00:00,testdevice,3,3
2015-08-05T00:00:00,testdevice,4,7
2015-08-05T00:00:00,testdevice,5,1
2015-08-05T00:00:00,testdevice,6,9
2015-08-05T00:00:00,testdevice,7,1
2015-08-05T00:00:00,testdevice,8,1
2015-08-05T00:00:00,testdevice,9,9
2015-08-05T00:00:00,testdevice,10,1
2015-08-06T00:00:00,testdevice,1,7
2015-08-06T00:00:00,testdevice,2,2
2015-08-06T00:00:00,testdevice,3,3
2015-08-06T00:00:00,testdevice,4,7
2015-08-06T00:00:00,testdevice,5,1
2015-08-06T00:00:00,testdevice,6,9
2015-08-06T00:00:00,testdevice,7,1
2015-08-06T00:00:00,testdevice,8,1
2015-08-06T00:00:00,testdevice,9,9
2015-08-06T00:00:00,testdevice,10,1
2015-08-07T00:00:00,testdevice,1,7
2015-08-07T00:00:00,testdevice,2,2
2015-08-07T00:00:00,testdevice,3,3
2015-08-07T00:00:00,testdevice,4,7
2015-08-07T00:00:00,testdevice,5,1
2015-08-07T00:00:00,testdevice,6,9
2015-08-07T00:00:00,testdevice,7,1
2015-08-07T00:00:00,testdevice,8,1
2015-08-07T00:00:00,testdevice,9,9
2015-08-07T00:00:00,testdevice,10,1
2015-08-08T00:00:00,testdevice,1,7
2015-08-08T00:00:00,testdevice,2,2
2015-08-08T00:00:00,testdevice,3,3
2015-08-08T00:00:00,testdevice,4,7
2015-08-08T00:00:00,testdevice,5,1
2015-08-08T00:00:00,testdevice,6,9
2015-08-08T00:00:00,testdevice,7,1
2015-08-08T00:00:00,testdevice,8,1
2015-08-08T00:00:00,testdevice,9,9
2015-08-08T00:00:00,testdevice,10,1
2015-08-09T00:00:00,testdevice,1,7
2015-08-09T00:00:00,testdevice,2,2
2015-08-09T00:00:00,testdevice,3,3
2015-08-09T00:00:00,testdevice,4,7
2015-08-09T00:00:00,testdevice,5,1
2015-08-09T00:00:00,testdevice,6,9
2015-08-09T00:00:00,testdevice,7,1
2015-08-09T00:00:00,testdevice,8,1
2015-08-09T00:00:00,testdevice,9,9
2015-08-09T00:00:00,testdevice,10,1
2015-08-10T00:00:00,testdevice,1,7
2015-08-10T00:00:00,testdevice,2,2
2015-08-10T00:00:00,testdevice,3,3
2015-08-10T00:00:00,testdevice,4,7
2015-08-10T00:00:00,testdevice,5,1
2015-08-10T00:00:00,testdevice,6,9
2015-08-10T00:00:00,testdevice,7,1
2015-08-10T00:00:00,testdevice,8,1
2015-08-10T00:00:00,testdevice,9,9
2015-08-10T00:00:00,testdevice,10,1
2015-08-11T00:00:00,testdevice,1,7
2015-08-11T00:00:00,testdevice,2,2
2015-08-11T00:00:00,testdevice,3,3
2015-08-11T00:00:00,testdevice,4,7
2015-08-11T00:00:00,testdevice,5,1
2015-08-11T00:00:00,testdevice,6,9
2015-08-11T00:00:00,testdevice,7,1
2015-08-11T00:00:00,testdevice,8,1
2015-08-11T00:00:00,testdevice,9,9
2015-08-11T00:00:00,testdevice,10,1
2015-08-12T00:00:00,testdevice,1,7
2015-08-12T00:00:00,testdevice,2,2
2015-08-12T00:00:00,testdevice,3,3
2015-08-12T00:00:00,testdevice,4,7
2015-08-12T00:00:00,testdevice,5,1
2015-08-12T00:00:00,testdevice,6,9
2015-08-12T00:00:00,testdevice,7,1
2015-08-12T00:00:00,testdevice,8,1
2015-08-12T00:00:00,testdevice,9,9
2015-08-12T00:00:00,testdevice,10,1
2015-08-13T00:00:00,testdevice,1,7
2015-08-13T00:00:00,testdevice,2,2
2015-08-13T00:00:00,testdevice,3,3
2015-08-13T00:00:00,testdevice,4,7
2015-08-13T00:00:00,testdevice,5,1
2015-08-13T00:00:00,testdevice,6,9
2015-08-13T00:00:00,testdevice,7,1
2015-08-13T00:00:00,testdevice,8,1
2015-08-13T00:00:00,testdevice,9,9
2015-08-13T00:00:00,testdevice,10,1
2015-08-14T00:00:00,testdevice,1,7
2015-08-14T00:00:00,testdevice,2,2
2015-08-14T00:00:00,testdevice,3,3
2015-08-14T00:00:00,testdevice,4,7
2015-08-14T00:00:00,testdevice,5,1
2015-08-14T00:00:00,testdevice,6,9
2015-08-14T00:00:00,testdevice,7,1
2015-08-14T00:00:00,testdevice,8,1
2015-08-14T00:00:00,testdevice,9,9
2015-08-14T00:00:00,testdevice,10,1
2015-08-15T00:00:00,testdevice,1,7
2015-08-15T00:00:00,testdevice,2,2
2015-08-15T00:00:00,testdevice,3,3
2015-08-15T00:00:00,testdevice,4,7
2015-08-15T00:00:00,testdevice,5,1
2015-08-15T00:00:00,testdevice,6,9
2015-08-15T00:00:00,testdevice,7,1
2015-08-15T00:00:00,testdevice,8,1
2015-08-15T00:00:00,testdevice,9,9
2015-08-15T00:00:00,testdevice,10,1
2015-08-16T00:00:00,testdevice,1,7
2015-08-16T00:00:00,testdevice,2,2
2015-08-16T00:00:00,testdevice,3,3
2015-08-16T00:00:00,testdevice,4,7
2015-08-16T00:00:00,testdevice,5,1
2015-08-16T00:00:00,testdevice,6,9
2015-08-16T00:00:00,testdevice,7,1
2015-08-16T00:00:00,testdevice,8,1
2015-08-16T00:00:00,testdevice,9,9
2015-08-16T00:00:00,testdevice,10,1
2015-08-17T00:00:00,testdevice,1,7
2015-08-17T00:00:00,testdevice,2,2
2015-08-17T00:00:00,testdevice,3,3
2015-08-17T00:00:00,testdevice,4,7
2015-08-17T00:00:00,testdevice,5,1
2015-08-17T00:00:00,testdevice,6,9
2015-08-17T00:00:00,testdevice,7,1
2015-08-17T00:00:00,testdevice,8,1
2015-08-17T00:00:00,testdevice,9,9
2015-08-17T00:00:00,testdevice,10,1
2015-08-18T00:00:00,testdevice,1,7
2015-08-18T00:00:00,testdevice,2,2
2015-08-18T00:00:00,testdevice,3,3
2015-08-18T00:00:00,testdevice,4,7
2015-08-18T00:00:00,testdevice,5,1
2015-08-18T00:00:00,testdevice,6,9
2015-08-18T00:00:00,testdevice,7,1
2015-08-18T00:00:00,testdevice,8,1
2015-08-18T00:00:00,testdevice,9,9
2015-08-18T00:00:00,testdevice,10,1
2015-08-19T00:00:00,testdevice,1,7
2015-08-19T00:00:00,testdevice,2,2
2015-08-19T00:00:00,testdevice,3,3
2015-08-19T00:00:00,testdevice,4,7
2015-08-19T00:00:00,testdevice,5,1
2015-08-19T00:00:00,testdevice,6,9
2015-08-19T00:00:00,testdevice,7,1
2015-08-19T00:00:00,testdevice,8,1
2015-08-19T00:00:00,testdevice,9,9
2015-08-19T00:00:00,testdevice,10,1
2015-08-20T00:00:00,testdevice,1,7
2015-08-20T00:00:00,testdevice,2,2
2015-08-20T00:00:00,testdevice,3,3
2015-08-20T00:00:00,testdevice,4,7
2015-08-20T00:00:00,testdevice,5,1
2015-08-20T00:00:00,testdevice,6,9
2015-08-20T00:00:00,testdevice,7,1
2015-08-20T00:00:00,testdevice,8,1
2015-08-20T00:00:00,testdevice,9,9
2015-08-20T00:00:00,testdevice,10,1
2015-08-21T00:00:00,testdevice,1,7
2015-08-21T00:00:00,testdevice,2,2
2015-08-21T00:00:00,testdevice,3,3
2015-08-21T00:00:00,testdevice,4,7
2015-08-21T00:00:00,testdevice,5,1
2015-08-21T00:00:00,testdevice,6,9
2015-08-21T00:00:00,testdevice,7,1
2015-08-21T00:00:00,testdevice,8,1
2015-08-21T00:00:00,testdevice,9,9
2015-08-21T00:00:00,testdevice,10,1
2015-08-22T00:00:00,testdevice,1,7
2015-08-22T00:00:00,testdevice,2,2
2015-08-22T00:00:00,testdevice,3,3
2015-08-22T00:00:00,testdevice,4,7
2015-08-22T00:00:00,testdevice,5,1
2015-08-22T00:00:00,testdevice,6,9
2015-08-22T00:00:00,testdevice,7,1
2015-08-22T00:00:00,testdevice,8,1
2015-08-22T00:00:00,testdevice,9,9
2015-08-22T00:00:00,testdevice,10,1
2015-08-23T00:00:00,testdevice,1,7
2015-08-23T00:00:00,testdevice,2,2
2015-08-23T00:00:00,testdevice,3,3
2015-08-23T00:00:00,testdevice,4,7
2015-08-23T00:00:00,testdevice,5,1
2015-08-23T00:00:00,testdevice,6,9
2015-08-23T00:00:00,testdevice,7,1
2015-08-23T00:00:00,testdevice,8,1
2015-08-23T00:00:00,testdevice,9,9
2015-08-23T00:00:00,testdevice,10,1
2015-08-24T00:00:00,testdevice,1,7
2015-08-24T00:00:00,testdevice,2,2
2015-08-24T00:00:00,testdevice,3,3
2015-08-24T00:00:00,testdevice,4,7
2015-08-24T00:00:00,testdevice,5,1
2015-08-24T00:00:00,testdevice,6,9
2015-08-24T00:00:00,testdevice,7,1
2015-08-24T00:00:00,testdevice,8,1
2015-08-24T00:00:00,testdevice,9,9
2015-08-24T00:00:00,testdevice,10,1
2015-08-25T00:00:00,testdevice,1,7
2015-08-25T00:00:00,testdevice,2,2
2015-08-25T00:00:00,testdevice,3,3
2015-08-25T00:00:00,testdevice,4,7
2015-08-25T00:00:00,testdevice,5,1
2015-08-25T00:00:00,testdevice,6,9
2015-08-25T00:00:00,testdevice,7,1
2015-08-25T00:00:00,testdevice,8,1
2015-08-25T00:00:00,testdevice,9,9
2015-08-25T00:00:00,testdevice,10,1
2015-08-26T00:00:00,testdevice,1,7
2015-08-26T00:00:00,testdevice,2,2
2015-08-26T00:00:00,testdevice,3,3
2015-08-26T00:00:00,testdevice,4,7
2015-08-26T00:00:00,testdevice,5,1
2015-08-26T00:00:00,testdevice,6,9
2015-08-26T00:00:00,testdevice,7,1
2015-08-26T00:00:00,testdevice,8,1
2015-08-26T00:00:00,testdevice,9,9
2015-08-26T00:00:00,testdevice,10,1
2015-08-27T00:00:00,testdevice,1,7
2015-08-27T00:00:00,testdevice,2,2
2015-08-27T00:00:00,testdevice,3,3
2015-08-27T00:00:00,testdevice,4,7
2015-08-27T00:00:00,testdevice,5,1
2015-08-27T00:00:00,testdevice,6,9
2015-08-27T00:00:00,testdevice,7,1
2015-08-27T00:00:00,testdevice,8,1
2015-08-27T00:00:00,testdevice,9,9
2015-08-27T00:00:00,testdevice,10,1
2015-08-28T00:00:00,testdevice,1,7
2015-08-28T00:00:00,testdevice,2,2
2015-08-28T00:00:00,testdevice,3,3
2015-08-28T00:00:00,testdevice,4,7
2015-08-28T00:00:00,testdevice,5,1
2015-08-28T00:00:00,testdevice,6,9
2015-08-28T00:00:00,testdevice,7,1
2015-08-28T00:00:00,testdevice,8,1
2015-08-28T00:00:00,testdevice,9,9
2015-08-28T00:00:00,testdevice,10,1
2015-08-29T00:00:00,testdevice,1,7
2015-08-29T00:00:00,testdevice,2,2
2015-08-29T00:00:00,testdevice,3,3
2015-08-29T00:00:00,testdevice,4,7
2015-08-29T00:00:00,testdevice,5,1
2015-08-29T00:00:00,testdevice,6,9
2015-08-29T00:00:00,testdevice,7,1
2015-08-29T00:00:00,testdevice,8,1
2015-08-29T00:00:00,testdevice,9,9
2015-08-29T00:00:00,testdevice,10,1
2015-08-30T00:00:00,testdevice,1,7
2015-08-30T00:00:00,testdevice,2,2
2015-08-30T00:00:00,testdevice,3,3
2015-08-30T00:00:00,testdevice,4,7
2015-08-30T00:00:00,testdevice,5,1
2015-08-30T00:00:00,testdevice,6,9
2015-08-30T00:00:00,testdevice,7,1
2015-08-30T00:00:00,testdevice,8,1
2015-08-30T00:00:00,testdevice,9,9
2015-08-30T00:00:00,testdevice,10,1
2015-08-31T00:00:00,testdevice,1,7
2015-08-31T00:00:00,testdevice,2,2
2015-08-31T00:00:00,testdevice,3,3
2015-08-31T00:00:00,testdevice,4,7
2015-08-31T00:00:00,testdevice,5,1
2015-08-31T00:00:00,testdevice,6,9
2015-08-31T00:00:00,testdevice,7,1
2015-08-31T00:00:00,testdevice,8,1
2015-08-31T00:00:00,testdevice,9,9
2015-08-31T00:00:00,testdevice,10,1
2015-09-01T00:00:00,testdevice,1,7
2015-09-01T00:00:00,testdevice,2,2
2015-09-01T00:00:00,testdevice,3,3
2015-09-01T00:00:00,testdevice,4,7
2015-09-01T00:00:00,testdevice,5,1
2015-09-01T00:00:00,testdevice,6,9
2015-09-01T00:00:00,testdevice,7,1
2015-09-01T00:00:00,testdevice,8,1
2015-09-01T00:00:00,testdevice,9,9
2015-09-01T00:00:00,testdevice,10,1
2015-09-02T00:00:00,testdevice,1,7
2015-09-02T00:00:00,testdevice,2,2
2015-09-02T00:00:00,testdevice,3,3
2015-09-02T00:00:00,testdevice,4,7
2015-09-02T00:00:00,testdevice,5,1
2015-09-02T00:00:00,testdevice,6,9
2015-09-02T00:00:00,testdevice,7,1
2015-09-02T00:00:00,testdevice,8,1
2015-09-02T00:00:00,testdevice,9,9
2015-09-02T00:00:00,testdevice,10,1
2015-09-03T00:00:00,testdevice,1,7
2015-09-03T00:00:00,testdevice,2,2
2015-09-03T00:00:00,testdevice,3,3
2015-09-03T00:00:00,testdevice,4,7
2015-09-03T00:00:00,testdevice,5,1
2015-09-03T00:00:00,testdevice,6,9
2015-09-03T00:00:00,testdevice,7,1
2015-09-03T00:00:00,testdevice,8,1
2015-09-03T00:00:00,testdevice,9,9
2015-09-03T00:00:00,testdevice,10,1
2015-09-04T00:00:00,testdevice,1,7
2015-09-04T00:00:00,testdevice,2,2
2015-09-04T00:00:00,testdevice,3,3
2015-09-04T00:00:00,testdevice,4,7
2015-09-04T00:00:00,testdevice,5,1
2015-09-04T00:00:00,testdevice,6,9
2015-09-04T00:00:00,testdevice,7,1
2015-09-04T00:00:00,testdevice,8,1
2015-09-04T00:00:00,testdevice,9,9
2015-09-04T00:00:00,testdevice,10,1
2015-09-05T00:00:00,testdevice,1,7
2015-09-05T00:00:00,testdevice,2,2
2015-09-05T00:00:00,testdevice,3,3
2015-09-05T00:00:00,testdevice,4,7
2015-09-05T00:00:00,testdevice,5,1
2015-09-05T00:00:00,testdevice,6,9
2015-09-05T00:00:00,testdevice,7,1
2015-09-05T00:00:00,testdevice,8,1
2015-09-05T00:00:00,testdevice,9,9
2015-09-05T00:00:00,testdevice,10,1
2015-09-06T00:00:00,testdevice,1,7
2015-09-06T00:00:00,testdevice,2,2
2015-09-06T00:00:00,testdevice,3,3
2015-09-06T00:00:00,testdevice,4,7
2015-09-06T00:00:00,testdevice,5,1
2015-09-06T00:00:00,testdevice,6,9
2015-09-06T00:00:00,testdevice,7,1
2015-09-06T00:00:00,testdevice,8,1
2015-09-06T00:00:00,testdevice,9,9
